TRACK_ID,ARTIST_ID,ALBUM_ID,PATH,DURATION,TAGS
track_0913498,artist_337939,album_108146,98/913498.mp3,174.0,"['mood---calm', 'mood---meditative']"
track_0914550,artist_341542,album_108240,50/914550.mp3,227.9,"['mood---happy', 'mood---upbeat']"
track_0914576,artist_415317,album_108243,76/914576.mp3,310.2,['mood---motivational']
track_0914816,artist_347673,album_108277,16/914816.mp3,158.1,['mood---melancholic']
track_0915072,artist_337939,album_108323,72/915072.mp3,168.8,"['mood---calm', 'mood---meditative']"
track_0915384,artist_373547,album_108354,84/915384.mp3,306.9,['mood---happy']
track_0915494,artist_340092,album_108376,94/915494.mp3,321.4,['mood---relaxing']
track_0915495,artist_340092,album_108376,95/915495.mp3,624.1,['mood---relaxing']
track_0915578,artist_341393,album_108476,78/915578.mp3,168.9,['mood---romantic']
track_0915579,artist_341393,album_108476,79/915579.mp3,336.7,['mood---romantic']
track_0915580,artist_341393,album_108476,80/915580.mp3,209.7,['mood---romantic']
track_0915581,artist_341393,album_108476,81/915581.mp3,167.9,['mood---romantic']
track_0915582,artist_341393,album_108476,82/915582.mp3,176.2,['mood---romantic']
track_0915584,artist_341393,album_108476,84/915584.mp3,228.2,['mood---romantic']
track_0915676,artist_341393,album_108476,76/915676.mp3,200.9,['mood---romantic']
track_0915677,artist_341393,album_108476,77/915677.mp3,199.5,['mood---romantic']
track_0915715,artist_337939,album_108397,15/915715.mp3,387.4,['mood---meditative']
track_0915737,artist_341393,album_108476,37/915737.mp3,234.4,['mood---romantic']
track_0915738,artist_341393,album_108476,38/915738.mp3,149.0,['mood---romantic']
track_0915739,artist_341393,album_108476,39/915739.mp3,195.1,['mood---romantic']
track_0915740,artist_341393,album_108476,40/915740.mp3,223.3,['mood---romantic']
track_0916172,artist_002208,album_108457,72/916172.mp3,296.0,['mood---energetic']
track_0916174,artist_002208,album_108457,74/916174.mp3,352.2,['mood---energetic']
track_0916193,artist_002208,album_108457,93/916193.mp3,272.5,['mood---fun']
track_0916195,artist_002208,album_108457,95/916195.mp3,263.6,['mood---emotional']
track_0916389,artist_001336,album_108482,89/916389.mp3,144.0,['mood---love']
track_0916394,artist_001336,album_108482,94/916394.mp3,134.0,['mood---energetic']
track_0916398,artist_001336,album_108482,98/916398.mp3,316.0,['mood---love']
track_0916749,artist_361501,album_108516,49/916749.mp3,207.4,['mood---relaxing']
track_0916752,artist_361501,album_108516,52/916752.mp3,161.3,['mood---relaxing']
track_0917542,artist_378901,album_108650,42/917542.mp3,184.8,['mood---happy']
track_0917543,artist_378901,album_108650,43/917543.mp3,221.2,['mood---relaxing']
track_0917546,artist_378901,album_108650,46/917546.mp3,167.6,['mood---relaxing']
track_0919931,artist_352814,album_108946,31/919931.mp3,389.4,['mood---inspiring']
track_0919937,artist_352814,album_108946,37/919937.mp3,291.0,['mood---fun']
track_0919938,artist_352814,album_108946,38/919938.mp3,248.1,['mood---fun']
track_0919939,artist_352814,album_108946,39/919939.mp3,312.8,['mood---love']
track_0919994,artist_365142,album_108992,94/919994.mp3,294.3,"['mood---emotional', 'mood---love']"
track_0919995,artist_365142,album_108992,95/919995.mp3,124.0,"['mood---emotional', 'mood---happy']"
track_0919996,artist_365142,album_108992,96/919996.mp3,187.0,"['mood---emotional', 'mood---love']"
track_0919998,artist_365142,album_108992,98/919998.mp3,142.2,"['mood---emotional', 'mood---love']"
track_0919999,artist_365142,album_108992,99/919999.mp3,187.3,"['mood---emotional', 'mood---love']"
track_0920001,artist_365142,album_108992,01/920001.mp3,234.1,['mood---emotional']
track_0920193,artist_341393,album_109327,93/920193.mp3,234.1,"['mood---emotional', 'mood---energetic']"
track_0920194,artist_341393,album_109327,94/920194.mp3,239.0,"['mood---emotional', 'mood---energetic']"
track_0920195,artist_341393,album_109327,95/920195.mp3,233.4,"['mood---emotional', 'mood---energetic']"
track_0920196,artist_341393,album_109327,96/920196.mp3,218.7,"['mood---emotional', 'mood---energetic']"
track_0920197,artist_341393,album_109327,97/920197.mp3,124.2,"['mood---emotional', 'mood---energetic']"
track_0920344,artist_352042,album_108980,44/920344.mp3,234.4,['mood---melancholic']
track_0920434,artist_341393,album_109327,34/920434.mp3,227.3,"['mood---emotional', 'mood---energetic']"
track_0920435,artist_341393,album_109327,35/920435.mp3,302.8,"['mood---emotional', 'mood---energetic']"
track_0920436,artist_341393,album_109327,36/920436.mp3,105.5,"['mood---emotional', 'mood---energetic']"
track_0920437,artist_341393,album_109327,37/920437.mp3,232.3,"['mood---emotional', 'mood---energetic']"
track_0920440,artist_341393,album_109327,40/920440.mp3,302.4,"['mood---emotional', 'mood---energetic']"
track_0920480,artist_341393,album_109327,80/920480.mp3,208.0,"['mood---emotional', 'mood---energetic']"
track_0920493,artist_341393,album_109327,93/920493.mp3,207.9,"['mood---emotional', 'mood---energetic']"
track_0921548,artist_378901,album_109158,48/921548.mp3,185.3,['mood---meditative']
track_0921755,artist_419285,album_109208,55/921755.mp3,271.4,['mood---emotional']
track_0921756,artist_419285,album_109208,56/921756.mp3,438.8,['mood---emotional']
track_0921757,artist_419285,album_109208,57/921757.mp3,346.0,['mood---emotional']
track_0921855,artist_419301,album_109203,55/921855.mp3,281.3,['mood---calm']
track_0921856,artist_419301,album_109203,56/921856.mp3,281.3,['mood---calm']
track_0925507,artist_347673,album_109448,07/925507.mp3,145.0,['mood---emotional']
track_0925524,artist_347673,album_109448,24/925524.mp3,146.0,['mood---emotional']
track_0925526,artist_347673,album_109448,26/925526.mp3,118.9,['mood---emotional']
track_0925530,artist_347673,album_109448,30/925530.mp3,187.9,['mood---emotional']
track_0925537,artist_347673,album_109448,37/925537.mp3,234.8,['mood---emotional']
track_0933502,artist_363229,album_109656,02/933502.mp3,259.1,"['mood---love', 'mood---meditative']"
track_0933505,artist_363229,album_109656,05/933505.mp3,285.3,"['mood---love', 'mood---meditative']"
track_0933552,artist_366701,album_109551,52/933552.mp3,554.4,"['mood---emotional', 'mood---meditative']"
track_0934042,artist_007805,album_109625,42/934042.mp3,269.3,['mood---energetic']
track_0934043,artist_007805,album_109625,43/934043.mp3,142.8,['mood---energetic']
track_0934049,artist_007805,album_109625,49/934049.mp3,177.7,['mood---energetic']
track_0934050,artist_007805,album_109625,50/934050.mp3,221.2,['mood---energetic']
track_0934508,artist_363229,album_109656,08/934508.mp3,310.6,"['mood---love', 'mood---meditative']"
track_0934960,artist_367881,album_109709,60/934960.mp3,226.0,['mood---energetic']
track_0935513,artist_007584,album_109785,13/935513.mp3,413.8,['mood---sad']
track_0935785,artist_378901,album_109836,85/935785.mp3,248.0,['mood---energetic']
track_0935787,artist_378901,album_109836,87/935787.mp3,203.0,['mood---energetic']
track_0937093,artist_349503,album_110001,93/937093.mp3,226.0,['mood---happy']
track_0937094,artist_349503,album_110001,94/937094.mp3,298.0,['mood---melancholic']
track_0937095,artist_349503,album_110001,95/937095.mp3,349.8,"['mood---melancholic', 'mood---romantic']"
track_0937102,artist_349503,album_110001,02/937102.mp3,1112.6,['mood---melancholic']
track_0937106,artist_349503,album_110001,06/937106.mp3,356.2,"['mood---melancholic', 'mood---romantic']"
track_0937624,artist_345704,album_110053,24/937624.mp3,456.0,"['mood---happy', 'mood---positive']"
track_0937867,artist_375935,album_110102,67/937867.mp3,190.0,['mood---motivational']
track_0938065,artist_007805,album_110144,65/938065.mp3,309.4,['mood---happy']
track_0938071,artist_366415,album_110125,71/938071.mp3,167.8,['mood---sad']
track_0938079,artist_366415,album_110125,79/938079.mp3,318.4,['mood---sad']
track_0938326,artist_355753,album_110159,26/938326.mp3,276.7,"['mood---emotional', 'mood---mellow']"
track_0938327,artist_355753,album_110159,27/938327.mp3,186.7,"['mood---emotional', 'mood---mellow']"
track_0938328,artist_355753,album_110159,28/938328.mp3,244.8,"['mood---emotional', 'mood---mellow']"
track_0938329,artist_355753,album_110159,29/938329.mp3,327.5,"['mood---emotional', 'mood---mellow']"
track_0938330,artist_355753,album_110159,30/938330.mp3,144.5,"['mood---emotional', 'mood---mellow']"
track_0938331,artist_355753,album_110159,31/938331.mp3,174.3,"['mood---emotional', 'mood---mellow']"
track_0938332,artist_355753,album_110159,32/938332.mp3,234.7,"['mood---emotional', 'mood---mellow']"
track_0938333,artist_355753,album_110159,33/938333.mp3,246.1,"['mood---emotional', 'mood---mellow']"
track_0938334,artist_355753,album_110159,34/938334.mp3,245.5,"['mood---emotional', 'mood---mellow']"
track_0938335,artist_355753,album_110159,35/938335.mp3,273.7,"['mood---emotional', 'mood---mellow']"
track_0938389,artist_375935,album_110170,89/938389.mp3,180.0,['mood---emotional']
track_0939169,artist_375935,album_110282,69/939169.mp3,155.0,"['mood---inspiring', 'mood---uplifting']"
track_0939289,artist_353120,album_110406,89/939289.mp3,328.1,['mood---relaxing']
track_0939804,artist_002816,album_110362,04/939804.mp3,99.9,['mood---energetic']
track_0939810,artist_002816,album_110362,10/939810.mp3,127.2,['mood---energetic']
track_0939814,artist_002816,album_110362,14/939814.mp3,137.9,['mood---energetic']
track_0939815,artist_002816,album_110362,15/939815.mp3,88.1,['mood---energetic']
track_0940178,artist_348998,album_110422,78/940178.mp3,169.0,['mood---energetic']
track_0940183,artist_348998,album_110422,83/940183.mp3,255.5,"['mood---energetic', 'mood---melancholic', 'mood---motivational', 'mood---positive']"
track_0940184,artist_348998,album_110422,84/940184.mp3,165.0,['mood---energetic']
track_0941707,artist_007584,album_110623,07/941707.mp3,258.0,['mood---uplifting']
track_0941945,artist_367881,album_110659,45/941945.mp3,166.9,['mood---relaxing']
track_0943199,artist_363229,album_110825,99/943199.mp3,260.5,"['mood---meditative', 'mood---relaxing']"
track_0943391,artist_352114,album_110838,91/943391.mp3,186.0,['mood---calm']
track_0943828,artist_352042,album_110872,28/943828.mp3,207.5,['mood---melancholic']
track_0944111,artist_368582,album_110899,11/944111.mp3,260.9,['mood---melancholic']
track_0944123,artist_368582,album_110899,23/944123.mp3,303.6,['mood---melancholic']
track_0944124,artist_368582,album_110899,24/944124.mp3,317.9,['mood---melancholic']
track_0944161,artist_368582,album_110899,61/944161.mp3,96.5,['mood---melancholic']
track_0944162,artist_368582,album_110899,62/944162.mp3,78.0,['mood---melancholic']
track_0944914,artist_338779,album_110987,14/944914.mp3,82.8,['mood---happy']
track_0944929,artist_338779,album_110987,29/944929.mp3,145.8,['mood---happy']
track_0944979,artist_341049,album_110991,79/944979.mp3,104.9,['mood---melancholic']
track_0945026,artist_355362,album_111001,26/945026.mp3,93.6,['mood---fun']
track_0945192,artist_421686,album_111017,92/945192.mp3,225.0,['mood---happy']
track_0945193,artist_421686,album_111017,93/945193.mp3,266.9,['mood---happy']
track_0945194,artist_421686,album_111017,94/945194.mp3,180.0,['mood---happy']
track_0945195,artist_421686,album_111017,95/945195.mp3,302.7,['mood---happy']
track_0945196,artist_421686,album_111017,96/945196.mp3,219.4,['mood---happy']
track_0945197,artist_421686,album_111017,97/945197.mp3,182.0,['mood---happy']
track_0945198,artist_421686,album_111017,98/945198.mp3,290.0,['mood---happy']
track_0945199,artist_421686,album_111017,99/945199.mp3,165.0,['mood---happy']
track_0945200,artist_421686,album_111017,00/945200.mp3,183.6,['mood---happy']
track_0945201,artist_421686,album_111017,01/945201.mp3,196.6,['mood---happy']
track_0945202,artist_421686,album_111017,02/945202.mp3,145.3,['mood---happy']
track_0945203,artist_421686,album_111017,03/945203.mp3,272.5,['mood---happy']
track_0945204,artist_421686,album_111017,04/945204.mp3,192.9,['mood---happy']
track_0945205,artist_421686,album_111017,05/945205.mp3,234.8,['mood---happy']
track_0945206,artist_421686,album_111017,06/945206.mp3,240.0,['mood---happy']
track_0945207,artist_421686,album_111017,07/945207.mp3,165.1,['mood---happy']
track_0946424,artist_342618,album_111187,24/946424.mp3,273.4,"['mood---love', 'mood---sad']"
track_0946432,artist_342618,album_111187,32/946432.mp3,203.5,['mood---love']
track_0946680,artist_363229,album_111218,80/946680.mp3,176.0,"['mood---inspiring', 'mood---meditative']"
track_0946681,artist_363229,album_111218,81/946681.mp3,212.3,"['mood---inspiring', 'mood---meditative']"
track_0947019,artist_356592,album_111260,19/947019.mp3,116.0,['mood---sad']
track_0947021,artist_356592,album_111260,21/947021.mp3,123.9,['mood---sad']
track_0947780,artist_356323,album_111364,80/947780.mp3,220.0,['mood---energetic']
track_0947781,artist_356323,album_111364,81/947781.mp3,250.0,['mood---energetic']
track_0947782,artist_356323,album_111364,82/947782.mp3,220.0,['mood---energetic']
track_0947783,artist_356323,album_111364,83/947783.mp3,204.0,['mood---energetic']
track_0947784,artist_356323,album_111364,84/947784.mp3,250.0,['mood---energetic']
track_0947785,artist_356323,album_111364,85/947785.mp3,216.0,['mood---energetic']
track_0947786,artist_356323,album_111364,86/947786.mp3,216.0,['mood---energetic']
track_0947787,artist_356323,album_111364,87/947787.mp3,214.0,['mood---energetic']
track_0947788,artist_356323,album_111364,88/947788.mp3,220.0,['mood---energetic']
track_0947789,artist_356323,album_111364,89/947789.mp3,204.0,['mood---energetic']
track_0947792,artist_422307,album_111368,92/947792.mp3,193.5,['mood---energetic']
track_0947793,artist_422307,album_111368,93/947793.mp3,135.8,['mood---energetic']
track_0947797,artist_422307,album_111368,97/947797.mp3,133.0,['mood---energetic']
track_0948210,artist_340768,album_111444,10/948210.mp3,216.0,['mood---sexy']
track_0949032,artist_352184,album_111554,32/949032.mp3,231.4,['mood---fun']
track_0949036,artist_352184,album_111554,36/949036.mp3,135.3,['mood---fun']
track_0949222,artist_005240,album_111582,22/949222.mp3,184.5,['mood---emotional']
track_0949223,artist_005240,album_111582,23/949223.mp3,203.5,['mood---emotional']
track_0949226,artist_005240,album_111582,26/949226.mp3,110.7,['mood---emotional']
track_0949228,artist_005240,album_111582,28/949228.mp3,108.4,['mood---emotional']
track_0949229,artist_005240,album_111582,29/949229.mp3,282.4,"['mood---emotional', 'mood---romantic']"
track_0949232,artist_005240,album_111582,32/949232.mp3,151.7,['mood---emotional']
track_0949953,artist_007584,album_111669,53/949953.mp3,650.0,['mood---uplifting']
track_0950093,artist_357317,album_111692,93/950093.mp3,248.7,['mood---energetic']
track_0950094,artist_357317,album_111692,94/950094.mp3,372.0,['mood---energetic']
track_0950096,artist_357317,album_111692,96/950096.mp3,323.5,['mood---energetic']
track_0950097,artist_357317,album_111692,97/950097.mp3,283.7,['mood---energetic']
track_0950102,artist_357317,album_111692,02/950102.mp3,256.4,['mood---energetic']
track_0950103,artist_357317,album_111692,03/950103.mp3,278.0,['mood---energetic']
track_0950104,artist_357317,album_111692,04/950104.mp3,308.9,['mood---energetic']
track_0950106,artist_357317,album_111692,06/950106.mp3,321.0,['mood---energetic']
track_0950107,artist_357317,album_111692,07/950107.mp3,261.9,['mood---energetic']
track_0950579,artist_340262,album_111750,79/950579.mp3,141.8,['mood---sad']
track_0950929,artist_422812,album_111791,29/950929.mp3,151.0,['mood---relaxing']
track_0950930,artist_422812,album_111791,30/950930.mp3,215.9,"['mood---meditative', 'mood---relaxing']"
track_0950931,artist_422812,album_111791,31/950931.mp3,146.3,['mood---relaxing']
track_0950932,artist_422812,album_111791,32/950932.mp3,188.7,['mood---relaxing']
track_0950933,artist_422812,album_111791,33/950933.mp3,380.1,"['mood---meditative', 'mood---relaxing']"
track_0951879,artist_347673,album_111912,79/951879.mp3,240.0,['mood---inspiring']
track_0951886,artist_347673,album_111912,86/951886.mp3,124.7,['mood---inspiring']
track_0951887,artist_347673,album_111912,87/951887.mp3,159.0,['mood---inspiring']
track_0951890,artist_347673,album_111912,90/951890.mp3,337.8,['mood---inspiring']
track_0952001,artist_368089,album_111938,01/952001.mp3,168.6,['mood---love']
track_0952214,artist_347891,album_111959,14/952214.mp3,315.5,['mood---relaxing']
track_0952685,artist_341323,album_112011,85/952685.mp3,216.0,"['mood---meditative', 'mood---sexy']"
track_0952687,artist_341323,album_112011,87/952687.mp3,225.6,"['mood---meditative', 'mood---sexy']"
track_0952689,artist_341323,album_112011,89/952689.mp3,144.0,['mood---meditative']
track_0952691,artist_341323,album_112011,91/952691.mp3,112.5,['mood---meditative']
track_0953631,artist_375104,album_112118,31/953631.mp3,50.0,['mood---energetic']
track_0953632,artist_375104,album_112118,32/953632.mp3,75.5,['mood---energetic']
track_0953633,artist_375104,album_112118,33/953633.mp3,129.7,['mood---energetic']
track_0953634,artist_375104,album_112118,34/953634.mp3,128.8,['mood---energetic']
track_0953635,artist_375104,album_112118,35/953635.mp3,134.0,['mood---energetic']
track_0953636,artist_375104,album_112118,36/953636.mp3,60.0,['mood---energetic']
track_0953637,artist_375104,album_112118,37/953637.mp3,114.7,['mood---energetic']
track_0955654,artist_363229,album_112364,54/955654.mp3,373.6,"['mood---love', 'mood---meditative', 'mood---relaxing']"
track_0955656,artist_363229,album_112364,56/955656.mp3,183.2,"['mood---love', 'mood---meditative', 'mood---relaxing']"
track_0955799,artist_423557,album_112390,99/955799.mp3,172.1,['mood---happy']
track_0955880,artist_345704,album_112404,80/955880.mp3,355.5,['mood---relaxing']
track_0956029,artist_340121,album_112424,29/956029.mp3,469.4,['mood---love']
track_0956030,artist_340121,album_112424,30/956030.mp3,180.7,['mood---love']
track_0956537,artist_366613,album_112494,37/956537.mp3,393.1,['mood---romantic']
track_0956543,artist_366613,album_112494,43/956543.mp3,233.8,"['mood---love', 'mood---romantic']"
track_0956550,artist_366613,album_112494,50/956550.mp3,193.8,"['mood---love', 'mood---romantic']"
track_0956551,artist_366613,album_112494,51/956551.mp3,233.8,"['mood---emotional', 'mood---love', 'mood---romantic']"
track_0957413,artist_363229,album_112579,13/957413.mp3,208.1,"['mood---love', 'mood---relaxing']"
track_0957451,artist_007805,album_112591,51/957451.mp3,282.6,['mood---sad']
track_0957459,artist_007805,album_112591,59/957459.mp3,92.2,['mood---sad']
track_0957460,artist_007805,album_112591,60/957460.mp3,272.1,['mood---sad']
track_0957461,artist_007805,album_112591,61/957461.mp3,128.1,['mood---sad']
track_0957754,artist_005801,album_112622,54/957754.mp3,209.0,"['mood---meditative', 'mood---relaxing']"
track_0957832,artist_005801,album_112628,32/957832.mp3,243.5,"['mood---inspiring', 'mood---meditative']"
track_0957840,artist_005801,album_112630,40/957840.mp3,240.2,['mood---motivational']
track_0957931,artist_420364,album_112643,31/957931.mp3,232.0,['mood---energetic']
track_0957932,artist_420364,album_112643,32/957932.mp3,276.0,['mood---energetic']
track_0957933,artist_420364,album_112643,33/957933.mp3,128.0,['mood---energetic']
track_0957934,artist_420364,album_112643,34/957934.mp3,159.0,['mood---energetic']
track_0957938,artist_420364,album_112643,38/957938.mp3,208.0,['mood---energetic']
track_0957939,artist_420364,album_112643,39/957939.mp3,233.2,['mood---energetic']
track_0957940,artist_420364,album_112643,40/957940.mp3,141.2,['mood---energetic']
track_0957946,artist_420364,album_112643,46/957946.mp3,113.8,['mood---energetic']
track_0958297,artist_423984,album_112667,97/958297.mp3,256.5,['mood---energetic']
track_0958468,artist_005801,album_112689,68/958468.mp3,237.2,"['mood---hopeful', 'mood---inspiring', 'mood---motivational']"
track_0958471,artist_005801,album_112689,71/958471.mp3,129.0,"['mood---hopeful', 'mood---inspiring', 'mood---motivational']"
track_0958479,artist_005801,album_112689,79/958479.mp3,193.0,"['mood---emotional', 'mood---meditative', 'mood---melancholic']"
track_0958857,artist_340947,album_112745,57/958857.mp3,271.0,"['mood---emotional', 'mood---melancholic']"
track_0958860,artist_340947,album_112745,60/958860.mp3,448.0,"['mood---emotional', 'mood---inspiring']"
track_0958862,artist_340947,album_112745,62/958862.mp3,347.0,['mood---emotional']
track_0959152,artist_366613,album_112771,52/959152.mp3,185.0,['mood---romantic']
track_0959153,artist_366613,album_112771,53/959153.mp3,195.6,['mood---romantic']
track_0959154,artist_366613,album_112771,54/959154.mp3,179.9,['mood---romantic']
track_0959155,artist_366613,album_112771,55/959155.mp3,299.6,['mood---romantic']
track_0959156,artist_366613,album_112771,56/959156.mp3,300.7,['mood---romantic']
track_0959157,artist_366613,album_112771,57/959157.mp3,270.8,['mood---romantic']
track_0959164,artist_366613,album_112771,64/959164.mp3,280.5,['mood---romantic']
track_0959178,artist_366613,album_112771,78/959178.mp3,270.1,['mood---romantic']
track_0959181,artist_366613,album_112771,81/959181.mp3,206.7,['mood---romantic']
track_0959961,artist_424196,album_112861,61/959961.mp3,157.5,"['mood---energetic', 'mood---happy']"
track_0959962,artist_424196,album_112861,62/959962.mp3,163.6,['mood---sad']
track_0959965,artist_424196,album_112861,65/959965.mp3,360.3,['mood---sad']
track_0959966,artist_424196,album_112861,66/959966.mp3,235.9,['mood---energetic']
track_0959967,artist_424196,album_112861,67/959967.mp3,298.0,"['mood---energetic', 'mood---happy']"
track_0959968,artist_424196,album_112861,68/959968.mp3,322.8,['mood---sad']
track_0959969,artist_424196,album_112861,69/959969.mp3,212.6,"['mood---energetic', 'mood---happy']"
track_0959970,artist_424196,album_112861,70/959970.mp3,216.6,['mood---energetic']
track_0961269,artist_365142,album_112988,69/961269.mp3,201.7,"['mood---emotional', 'mood---love']"
track_0961605,artist_337939,album_113039,05/961605.mp3,144.7,"['mood---meditative', 'mood---relaxing']"
track_0961953,artist_423996,album_113086,53/961953.mp3,59.1,"['mood---happy', 'mood---uplifting']"
track_0961954,artist_423996,album_113086,54/961954.mp3,31.6,['mood---sad']
track_0961955,artist_423996,album_113086,55/961955.mp3,35.5,"['mood---energetic', 'mood---uplifting']"
track_0962055,artist_424916,album_113423,55/962055.mp3,188.3,['mood---love']
track_0962064,artist_424916,album_113423,64/962064.mp3,224.3,['mood---energetic']
track_0962910,artist_338522,album_113191,10/962910.mp3,222.1,['mood---energetic']
track_0963324,artist_003177,album_113227,24/963324.mp3,75.4,['mood---romantic']
track_0963401,artist_365142,album_113239,01/963401.mp3,205.7,"['mood---emotional', 'mood---love']"
track_0963790,artist_348254,album_113310,90/963790.mp3,435.7,['mood---emotional']
track_0964535,artist_424916,album_113423,35/964535.mp3,195.6,['mood---energetic']
track_0964536,artist_424916,album_113423,36/964536.mp3,263.1,['mood---love']
track_0964537,artist_424916,album_113423,37/964537.mp3,172.3,['mood---energetic']
track_0964538,artist_424916,album_113423,38/964538.mp3,179.6,['mood---energetic']
track_0964541,artist_424916,album_113423,41/964541.mp3,195.8,['mood---energetic']
track_0964542,artist_424916,album_113423,42/964542.mp3,225.3,['mood---energetic']
track_0965541,artist_378901,album_113551,41/965541.mp3,279.4,['mood---relaxing']
track_0965788,artist_423996,album_113585,88/965788.mp3,174.0,"['mood---happy', 'mood---uplifting']"
track_0965790,artist_423996,album_113585,90/965790.mp3,59.1,"['mood---happy', 'mood---uplifting']"
track_0965791,artist_423996,album_113585,91/965791.mp3,199.4,['mood---energetic']
track_0965792,artist_423996,album_113585,92/965792.mp3,245.6,['mood---sad']
track_0965795,artist_423996,album_113585,95/965795.mp3,246.3,['mood---happy']
track_0965796,artist_423996,album_113585,96/965796.mp3,61.8,"['mood---happy', 'mood---relaxing']"
track_0966110,artist_005801,album_113624,10/966110.mp3,244.6,"['mood---hopeful', 'mood---inspiring', 'mood---meditative']"
track_0966113,artist_005801,album_113624,13/966113.mp3,1245.6,"['mood---inspiring', 'mood---motivational']"
track_0966294,artist_364644,album_113652,94/966294.mp3,53.2,['mood---energetic']
track_0966520,artist_375935,album_113672,20/966520.mp3,240.0,['mood---sad']
track_0966864,artist_425159,album_113731,64/966864.mp3,114.8,['mood---melancholic']
track_0967230,artist_350774,album_113782,30/967230.mp3,232.6,['mood---emotional']
track_0967231,artist_350774,album_113782,31/967231.mp3,192.8,['mood---emotional']
track_0967232,artist_350774,album_113782,32/967232.mp3,241.2,"['mood---emotional', 'mood---relaxing']"
track_0967235,artist_350774,album_113782,35/967235.mp3,265.0,['mood---emotional']
track_0967242,artist_350774,album_113782,42/967242.mp3,233.7,['mood---romantic']
track_0967243,artist_350774,album_113782,43/967243.mp3,170.5,"['mood---emotional', 'mood---romantic']"
track_0967566,artist_342854,album_113875,66/967566.mp3,78.6,['mood---happy']
track_0969125,artist_423187,album_114029,25/969125.mp3,161.5,['mood---love']
track_0969333,artist_375935,album_114056,33/969333.mp3,270.0,['mood---energetic']
track_0969343,artist_347673,album_114060,43/969343.mp3,115.2,['mood---relaxing']
track_0969345,artist_347673,album_114060,45/969345.mp3,150.0,['mood---relaxing']
track_0969346,artist_347673,album_114060,46/969346.mp3,135.5,['mood---relaxing']
track_0969347,artist_347673,album_114060,47/969347.mp3,143.0,['mood---relaxing']
track_0969348,artist_347673,album_114060,48/969348.mp3,133.1,['mood---relaxing']
track_0969349,artist_347673,album_114060,49/969349.mp3,115.8,['mood---relaxing']
track_0969494,artist_423996,album_114072,94/969494.mp3,251.4,['mood---happy']
track_0969703,artist_356176,album_114095,03/969703.mp3,186.2,['mood---fun']
track_0970482,artist_375935,album_114188,82/970482.mp3,175.0,"['mood---happy', 'mood---uplifting']"
track_0970598,artist_004729,album_114250,98/970598.mp3,242.9,"['mood---meditative', 'mood---relaxing']"
track_0970600,artist_004729,album_114250,00/970600.mp3,199.8,"['mood---meditative', 'mood---relaxing']"
track_0970601,artist_004729,album_114250,01/970601.mp3,221.4,"['mood---meditative', 'mood---relaxing']"
track_0970849,artist_004729,album_114250,49/970849.mp3,184.8,"['mood---meditative', 'mood---relaxing']"
track_0970850,artist_004729,album_114250,50/970850.mp3,123.9,"['mood---meditative', 'mood---relaxing']"
track_0970879,artist_004729,album_114250,79/970879.mp3,117.3,"['mood---meditative', 'mood---relaxing']"
track_0970884,artist_004729,album_114250,84/970884.mp3,209.0,"['mood---meditative', 'mood---relaxing']"
track_0971376,artist_352172,album_114314,76/971376.mp3,60.4,['mood---romantic']
track_0971383,artist_352172,album_114314,83/971383.mp3,169.8,['mood---romantic']
track_0971581,artist_002444,album_114344,81/971581.mp3,227.0,['mood---relaxing']
track_0971653,artist_422939,album_114351,53/971653.mp3,457.9,['mood---happy']
track_0972343,artist_340262,album_114464,43/972343.mp3,291.3,['mood---energetic']
track_0972906,artist_423882,album_114523,06/972906.mp3,378.0,['mood---relaxing']
track_0972907,artist_423882,album_114523,07/972907.mp3,279.0,['mood---relaxing']
track_0973239,artist_000560,album_114578,39/973239.mp3,145.6,['mood---emotional']
track_0973251,artist_000560,album_114578,51/973251.mp3,197.5,['mood---emotional']
track_0973252,artist_000560,album_114578,52/973252.mp3,300.7,['mood---emotional']
track_0973253,artist_000560,album_114578,53/973253.mp3,170.1,['mood---relaxing']
track_0973254,artist_000560,album_114578,54/973254.mp3,168.0,['mood---emotional']
track_0974788,artist_426563,album_114922,88/974788.mp3,225.9,['mood---meditative']
track_0975402,artist_348254,album_114845,02/975402.mp3,198.2,['mood---emotional']
track_0976711,artist_347673,album_115007,11/976711.mp3,133.1,['mood---romantic']
track_0976715,artist_347673,album_115007,15/976715.mp3,95.9,['mood---romantic']
track_0976717,artist_347673,album_115007,17/976717.mp3,137.9,['mood---romantic']
track_0976774,artist_421686,album_115108,74/976774.mp3,194.6,['mood---relaxing']
track_0976775,artist_421686,album_115108,75/976775.mp3,213.0,['mood---relaxing']
track_0976776,artist_421686,album_115108,76/976776.mp3,236.1,['mood---relaxing']
track_0976777,artist_421686,album_115108,77/976777.mp3,221.4,['mood---relaxing']
track_0976778,artist_421686,album_115108,78/976778.mp3,224.0,['mood---relaxing']
track_0976779,artist_421686,album_115108,79/976779.mp3,218.8,['mood---relaxing']
track_0976780,artist_421686,album_115108,80/976780.mp3,152.0,['mood---relaxing']
track_0976781,artist_421686,album_115108,81/976781.mp3,191.9,['mood---relaxing']
track_0976782,artist_421686,album_115108,82/976782.mp3,199.2,['mood---relaxing']
track_0976783,artist_421686,album_115108,83/976783.mp3,222.5,['mood---relaxing']
track_0976784,artist_421686,album_115108,84/976784.mp3,140.5,['mood---relaxing']
